Class FQN,Interface FQN
org.apache.bcel.generic.IRETURN,java.io.Serializable 
org.apache.bcel.generic.FNEG,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.FNEG,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.FNEG,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.FNEG,java.lang.Cloneable 
org.apache.bcel.generic.FNEG,java.io.Serializable 
org.apache.bcel.generic.FSTORE,org.apache.bcel.generic.PopInstruction 
org.apache.bcel.generic.FSTORE,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.FSTORE,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.FSTORE,org.apache.bcel.generic.IndexedInstruction 
org.apache.bcel.generic.FSTORE,java.lang.Cloneable 
org.apache.bcel.generic.FSTORE,java.io.Serializable 
org.apache.bcel.generic.IUSHR,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.IUSHR,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.IUSHR,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.IUSHR,java.lang.Cloneable 
org.apache.bcel.generic.IUSHR,java.io.Serializable 
org.apache.bcel.generic.BALOAD,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.BALOAD,org.apache.bcel.generic.ExceptionThrower 
org.apache.bcel.generic.BALOAD,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.BALOAD,java.lang.Cloneable 
org.apache.bcel.generic.BALOAD,java.io.Serializable 
org.apache.bcel.generic.I2D,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.I2D,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.I2D,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.I2D,java.lang.Cloneable 
org.apache.bcel.generic.I2D,java.io.Serializable 
org.apache.bcel.generic.MULTIANEWARRAY,org.apache.bcel.generic.LoadClass 
org.apache.bcel.generic.MULTIANEWARRAY,org.apache.bcel.generic.AllocationInstruction 
org.apache.bcel.generic.MULTIANEWARRAY,org.apache.bcel.generic.ExceptionThrower 
org.apache.bcel.generic.MULTIANEWARRAY,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.MULTIANEWARRAY,org.apache.bcel.generic.IndexedInstruction 
org.apache.bcel.generic.MULTIANEWARRAY,java.lang.Cloneable 
org.apache.bcel.generic.MULTIANEWARRAY,java.io.Serializable 
org.apache.bcel.generic.ReturnInstruction,org.apache.bcel.generic.ExceptionThrower 
org.apache.bcel.generic.ReturnInstruction,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.ReturnInstruction,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.ReturnInstruction,java.lang.Cloneable 
org.apache.bcel.generic.ReturnInstruction,java.io.Serializable 
org.apache.bcel.generic.LSUB,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.LSUB,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.LSUB,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.LSUB,java.lang.Cloneable 
org.apache.bcel.generic.LSUB,java.io.Serializable 
org.apache.bcel.generic.BIPUSH,org.apache.bcel.generic.ConstantPushInstruction 
org.apache.bcel.generic.BIPUSH,org.apache.bcel.generic.PushInstruction 
org.apache.bcel.generic.BIPUSH,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.BIPUSH,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.BIPUSH,java.lang.Cloneable 
org.apache.bcel.generic.BIPUSH,java.io.Serializable 
org.apache.bcel.generic.LCMP,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.LCMP,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.LCMP,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.LCMP,java.lang.Cloneable 
org.apache.bcel.generic.LCMP,java.io.Serializable 
org.apache.bcel.generic.TABLESWITCH,org.apache.bcel.generic.VariableLengthInstruction 
org.apache.bcel.generic.TABLESWITCH,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.TABLESWITCH,org.apache.bcel.generic.InstructionTargeter 
org.apache.bcel.generic.TABLESWITCH,java.lang.Cloneable 
org.apache.bcel.generic.TABLESWITCH,java.io.Serializable 
org.apache.bcel.generic.MONITORENTER,org.apache.bcel.generic.ExceptionThrower 
org.apache.bcel.generic.MONITORENTER,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.MONITORENTER,java.lang.Cloneable 
org.apache.bcel.generic.MONITORENTER,java.io.Serializable 
org.apache.bcel.generic.ATHROW,org.apache.bcel.generic.UnconditionalBranch 
org.apache.bcel.generic.ATHROW,org.apache.bcel.generic.ExceptionThrower 
org.apache.bcel.generic.ATHROW,java.lang.Cloneable 
org.apache.bcel.generic.ATHROW,java.io.Serializable 
org.apache.bcel.generic.BranchInstruction,org.apache.bcel.generic.InstructionTargeter 
org.apache.bcel.generic.BranchInstruction,java.lang.Cloneable 
org.apache.bcel.generic.BranchInstruction,java.io.Serializable 
org.apache.bcel.generic.INSTANCEOF,org.apache.bcel.generic.LoadClass 
org.apache.bcel.generic.INSTANCEOF,org.apache.bcel.generic.ExceptionThrower 
org.apache.bcel.generic.INSTANCEOF,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.INSTANCEOF,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.INSTANCEOF,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.INSTANCEOF,org.apache.bcel.generic.IndexedInstruction 
org.apache.bcel.generic.INSTANCEOF,java.lang.Cloneable 
org.apache.bcel.generic.INSTANCEOF,java.io.Serializable 
org.apache.bcel.generic.GETSTATIC,org.apache.bcel.generic.PushInstruction 
org.apache.bcel.generic.GETSTATIC,org.apache.bcel.generic.ExceptionThrower 
org.apache.bcel.generic.GETSTATIC,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.GETSTATIC,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.GETSTATIC,org.apache.bcel.generic.LoadClass 
org.apache.bcel.generic.GETSTATIC,org.apache.bcel.generic.IndexedInstruction 
org.apache.bcel.generic.GETSTATIC,java.lang.Cloneable 
org.apache.bcel.generic.GETSTATIC,java.io.Serializable 
org.apache.bcel.generic.LREM,org.apache.bcel.generic.ExceptionThrower 
org.apache.bcel.generic.LREM,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.LREM,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.LREM,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.LREM,java.lang.Cloneable 
org.apache.bcel.generic.LREM,java.io.Serializable 
org.apache.bcel.generic.IDIV,org.apache.bcel.generic.ExceptionThrower 
org.apache.bcel.generic.IDIV,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.IDIV,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.IDIV,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.IDIV,java.lang.Cloneable 
org.apache.bcel.generic.IDIV,java.io.Serializable 
org.apache.bcel.generic.LineNumberGen,org.apache.bcel.generic.InstructionTargeter 
org.apache.bcel.generic.LineNumberGen,java.lang.Cloneable 
org.apache.bcel.generic.LineNumberGen,java.io.Serializable 
org.apache.bcel.generic.ArrayType,java.io.Serializable 
org.apache.bcel.generic.IASTORE,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.IASTORE,org.apache.bcel.generic.ExceptionThrower 
org.apache.bcel.generic.IASTORE,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.IASTORE,java.lang.Cloneable 
org.apache.bcel.generic.IASTORE,java.io.Serializable 
org.apache.bcel.generic.FDIV,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.FDIV,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.FDIV,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.FDIV,java.lang.Cloneable 
org.apache.bcel.generic.FDIV,java.io.Serializable 
org.apache.bcel.generic.Type,java.io.Serializable 
org.apache.bcel.generic.IF_ICMPEQ,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.IF_ICMPEQ,org.apache.bcel.generic.InstructionTargeter 
org.apache.bcel.generic.IF_ICMPEQ,java.lang.Cloneable 
org.apache.bcel.generic.IF_ICMPEQ,java.io.Serializable 
org.apache.bcel.generic.DDIV,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.DDIV,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.DDIV,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.DDIV,java.lang.Cloneable 
org.apache.bcel.generic.DDIV,java.io.Serializable 
org.apache.bcel.generic.ArithmeticInstruction,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.ArithmeticInstruction,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.ArithmeticInstruction,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.ArithmeticInstruction,java.lang.Cloneable 
org.apache.bcel.generic.ArithmeticInstruction,java.io.Serializable 
org.apache.bcel.generic.LDC_W,org.apache.bcel.generic.PushInstruction 
org.apache.bcel.generic.LDC_W,org.apache.bcel.generic.ExceptionThrower 
org.apache.bcel.generic.LDC_W,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.LDC_W,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.LDC_W,org.apache.bcel.generic.IndexedInstruction 
org.apache.bcel.generic.LDC_W,java.lang.Cloneable 
org.apache.bcel.generic.LDC_W,java.io.Serializable 
org.apache.bcel.generic.EmptyVisitor,org.apache.bcel.generic.Visitor 
org.apache.bcel.generic.D2F,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.D2F,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.D2F,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.D2F,java.lang.Cloneable 
org.apache.bcel.generic.D2F,java.io.Serializable 
org.apache.bcel.generic.ACONST_NULL,org.apache.bcel.generic.PushInstruction 
org.apache.bcel.generic.ACONST_NULL,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.ACONST_NULL,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.ACONST_NULL,java.lang.Cloneable 
org.apache.bcel.generic.ACONST_NULL,java.io.Serializable 
org.apache.bcel.generic.IFNE,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.IFNE,org.apache.bcel.generic.InstructionTargeter 
org.apache.bcel.generic.IFNE,java.lang.Cloneable 
org.apache.bcel.generic.IFNE,java.io.Serializable 
org.apache.bcel.generic.ISHL,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.ISHL,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.ISHL,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.ISHL,java.lang.Cloneable 
org.apache.bcel.generic.ISHL,java.io.Serializable 
org.apache.bcel.generic.LocalVariableGen,org.apache.bcel.generic.InstructionTargeter 
org.apache.bcel.generic.LocalVariableGen,org.apache.bcel.generic.NamedAndTyped 
org.apache.bcel.generic.LocalVariableGen,java.lang.Cloneable 
org.apache.bcel.generic.LocalVariableGen,java.io.Serializable 
org.apache.bcel.generic.GETFIELD,org.apache.bcel.generic.ExceptionThrower 
org.apache.bcel.generic.GETFIELD,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.GETFIELD,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.GETFIELD,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.GETFIELD,org.apache.bcel.generic.LoadClass 
org.apache.bcel.generic.GETFIELD,org.apache.bcel.generic.IndexedInstruction 
org.apache.bcel.generic.GETFIELD,java.lang.Cloneable 
org.apache.bcel.generic.GETFIELD,java.io.Serializable 
org.apache.bcel.generic.IfInstruction,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.IfInstruction,org.apache.bcel.generic.InstructionTargeter 
org.apache.bcel.generic.IfInstruction,java.lang.Cloneable 
org.apache.bcel.generic.IfInstruction,java.io.Serializable 
org.apache.bcel.generic.IF_ACMPEQ,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.IF_ACMPEQ,org.apache.bcel.generic.InstructionTargeter 
org.apache.bcel.generic.IF_ACMPEQ,java.lang.Cloneable 
org.apache.bcel.generic.IF_ACMPEQ,java.io.Serializable 
org.apache.bcel.generic.IFGE,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.IFGE,org.apache.bcel.generic.InstructionTargeter 
org.apache.bcel.generic.IFGE,java.lang.Cloneable 
org.apache.bcel.generic.IFGE,java.io.Serializable 
org.apache.bcel.generic.IFGT,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.IFGT,org.apache.bcel.generic.InstructionTargeter 
org.apache.bcel.generic.IFGT,java.lang.Cloneable 
org.apache.bcel.generic.IFGT,java.io.Serializable 
org.apache.bcel.generic.DLOAD,org.apache.bcel.generic.PushInstruction 
org.apache.bcel.generic.DLOAD,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.DLOAD,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.DLOAD,org.apache.bcel.generic.IndexedInstruction 
org.apache.bcel.generic.DLOAD,java.lang.Cloneable 
org.apache.bcel.generic.DLOAD,java.io.Serializable 
org.apache.bcel.generic.FREM,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.FREM,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.FREM,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.FREM,java.lang.Cloneable 
org.apache.bcel.generic.FREM,java.io.Serializable 
org.apache.bcel.generic.IMPDEP1,java.lang.Cloneable 
org.apache.bcel.generic.IMPDEP1,java.io.Serializable 
org.apache.bcel.generic.DSUB,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.DSUB,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.DSUB,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.DSUB,java.lang.Cloneable 
org.apache.bcel.generic.DSUB,java.io.Serializable 
org.apache.bcel.generic.ClassGen,java.lang.Cloneable 
org.apache.bcel.generic.ClassGen,java.io.Serializable 
org.apache.bcel.generic.DUP_X2,java.lang.Cloneable 
org.apache.bcel.generic.DUP_X2,java.io.Serializable 
org.apache.bcel.generic.NEWARRAY,org.apache.bcel.generic.AllocationInstruction 
org.apache.bcel.generic.NEWARRAY,org.apache.bcel.generic.ExceptionThrower 
org.apache.bcel.generic.NEWARRAY,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.NEWARRAY,java.lang.Cloneable 
org.apache.bcel.generic.NEWARRAY,java.io.Serializable 
org.apache.bcel.generic.ISUB,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.ISUB,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.ISUB,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.ISUB,java.lang.Cloneable 
org.apache.bcel.generic.ISUB,java.io.Serializable 
org.apache.bcel.generic.LoadInstruction,org.apache.bcel.generic.PushInstruction 
org.apache.bcel.generic.LoadInstruction,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.LoadInstruction,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.LoadInstruction,org.apache.bcel.generic.IndexedInstruction 
org.apache.bcel.generic.LoadInstruction,java.lang.Cloneable 
org.apache.bcel.generic.LoadInstruction,java.io.Serializable 
org.apache.bcel.generic.RET,org.apache.bcel.generic.IndexedInstruction 
org.apache.bcel.generic.RET,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.RET,java.lang.Cloneable 
org.apache.bcel.generic.RET,java.io.Serializable 
org.apache.bcel.generic.LRETURN,org.apache.bcel.generic.ExceptionThrower 
org.apache.bcel.generic.LRETURN,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.LRETURN,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.LRETURN,java.lang.Cloneable 
org.apache.bcel.generic.LRETURN,java.io.Serializable 
org.apache.bcel.generic.INEG,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.INEG,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.INEG,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.INEG,java.lang.Cloneable 
org.apache.bcel.generic.INEG,java.io.Serializable 
org.apache.bcel.generic.LXOR,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.LXOR,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.LXOR,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.LXOR,java.lang.Cloneable 
org.apache.bcel.generic.LXOR,java.io.Serializable 
org.apache.bcel.generic.IOR,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.IOR,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.IOR,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.IOR,java.lang.Cloneable 
org.apache.bcel.generic.IOR,java.io.Serializable 
org.apache.bcel.generic.ILOAD,org.apache.bcel.generic.PushInstruction 
org.apache.bcel.generic.ILOAD,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.ILOAD,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.ILOAD,org.apache.bcel.generic.IndexedInstruction 
org.apache.bcel.generic.ILOAD,java.lang.Cloneable 
org.apache.bcel.generic.ILOAD,java.io.Serializable 
org.apache.bcel.generic.LDC,org.apache.bcel.generic.PushInstruction 
org.apache.bcel.generic.LDC,org.apache.bcel.generic.ExceptionThrower 
org.apache.bcel.generic.LDC,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.LDC,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.LDC,org.apache.bcel.generic.IndexedInstruction 
org.apache.bcel.generic.LDC,java.lang.Cloneable 
org.apache.bcel.generic.LDC,java.io.Serializable 
org.apache.bcel.generic.FCMPG,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.FCMPG,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.FCMPG,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.FCMPG,java.lang.Cloneable 
org.apache.bcel.generic.FCMPG,java.io.Serializable 
org.apache.bcel.generic.INVOKEINTERFACE,org.apache.bcel.generic.ExceptionThrower 
org.apache.bcel.generic.INVOKEINTERFACE,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.INVOKEINTERFACE,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.INVOKEINTERFACE,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.INVOKEINTERFACE,org.apache.bcel.generic.LoadClass 
org.apache.bcel.generic.INVOKEINTERFACE,org.apache.bcel.generic.IndexedInstruction 
org.apache.bcel.generic.INVOKEINTERFACE,java.lang.Cloneable 
org.apache.bcel.generic.INVOKEINTERFACE,java.io.Serializable 
org.apache.bcel.generic.InvokeInstruction,org.apache.bcel.generic.ExceptionThrower 
org.apache.bcel.generic.InvokeInstruction,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.InvokeInstruction,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.InvokeInstruction,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.InvokeInstruction,org.apache.bcel.generic.LoadClass 
org.apache.bcel.generic.InvokeInstruction,org.apache.bcel.generic.IndexedInstruction 
org.apache.bcel.generic.InvokeInstruction,java.lang.Cloneable 
org.apache.bcel.generic.InvokeInstruction,java.io.Serializable 
org.apache.bcel.generic.LAND,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.LAND,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.LAND,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.LAND,java.lang.Cloneable 
org.apache.bcel.generic.LAND,java.io.Serializable 
org.apache.bcel.generic.FLOAD,org.apache.bcel.generic.PushInstruction 
org.apache.bcel.generic.FLOAD,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.FLOAD,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.FLOAD,org.apache.bcel.generic.IndexedInstruction 
org.apache.bcel.generic.FLOAD,java.lang.Cloneable 
org.apache.bcel.generic.FLOAD,java.io.Serializable 
org.apache.bcel.generic.DCMPL,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.DCMPL,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.DCMPL,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.DCMPL,java.lang.Cloneable 
org.apache.bcel.generic.DCMPL,java.io.Serializable 
org.apache.bcel.generic.DNEG,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.DNEG,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.DNEG,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.DNEG,java.lang.Cloneable 
org.apache.bcel.generic.DNEG,java.io.Serializable 
org.apache.bcel.generic.LSHR,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.LSHR,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.LSHR,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.LSHR,java.lang.Cloneable 
org.apache.bcel.generic.LSHR,java.io.Serializable 
org.apache.bcel.generic.ReferenceType,java.io.Serializable 
org.apache.bcel.generic.RETURN,org.apache.bcel.generic.ExceptionThrower 
org.apache.bcel.generic.RETURN,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.RETURN,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.RETURN,java.lang.Cloneable 
org.apache.bcel.generic.RETURN,java.io.Serializable 
org.apache.bcel.generic.MONITOREXIT,org.apache.bcel.generic.ExceptionThrower 
org.apache.bcel.generic.MONITOREXIT,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.MONITOREXIT,java.lang.Cloneable 
org.apache.bcel.generic.MONITOREXIT,java.io.Serializable 
org.apache.bcel.generic.POP2,org.apache.bcel.generic.PopInstruction 
org.apache.bcel.generic.POP2,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.POP2,java.lang.Cloneable 
org.apache.bcel.generic.POP2,java.io.Serializable 
org.apache.bcel.generic.INVOKESTATIC,org.apache.bcel.generic.ExceptionThrower 
org.apache.bcel.generic.INVOKESTATIC,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.INVOKESTATIC,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.INVOKESTATIC,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.INVOKESTATIC,org.apache.bcel.generic.LoadClass 
org.apache.bcel.generic.INVOKESTATIC,org.apache.bcel.generic.IndexedInstruction 
org.apache.bcel.generic.INVOKESTATIC,java.lang.Cloneable 
org.apache.bcel.generic.INVOKESTATIC,java.io.Serializable 
org.apache.bcel.generic.DCMPG,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.DCMPG,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.DCMPG,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.DCMPG,java.lang.Cloneable 
org.apache.bcel.generic.DCMPG,java.io.Serializable 
org.apache.bcel.generic.FieldGen,org.apache.bcel.generic.NamedAndTyped 
org.apache.bcel.generic.FieldGen,java.lang.Cloneable 
org.apache.bcel.generic.FieldGen,java.io.Serializable 
org.apache.bcel.generic.ClassGenException,java.io.Serializable 
org.apache.bcel.generic.L2F,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.L2F,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.L2F,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.L2F,java.lang.Cloneable 
org.apache.bcel.generic.L2F,java.io.Serializable 
org.apache.bcel.generic.DUP,org.apache.bcel.generic.PushInstruction 
org.apache.bcel.generic.DUP,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.DUP,java.lang.Cloneable 
org.apache.bcel.generic.DUP,java.io.Serializable 
org.apache.bcel.generic.DSTORE,org.apache.bcel.generic.PopInstruction 
org.apache.bcel.generic.DSTORE,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.DSTORE,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.DSTORE,org.apache.bcel.generic.IndexedInstruction 
org.apache.bcel.generic.DSTORE,java.lang.Cloneable 
org.apache.bcel.generic.DSTORE,java.io.Serializable 
org.apache.bcel.generic.I2S,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.I2S,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.I2S,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.I2S,java.lang.Cloneable 
org.apache.bcel.generic.I2S,java.io.Serializable 
org.apache.bcel.generic.FMUL,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.FMUL,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.FMUL,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.FMUL,java.lang.Cloneable 
org.apache.bcel.generic.FMUL,java.io.Serializable 
org.apache.bcel.generic.FieldOrMethod,org.apache.bcel.generic.LoadClass 
org.apache.bcel.generic.FieldOrMethod,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.FieldOrMethod,org.apache.bcel.generic.IndexedInstruction 
org.apache.bcel.generic.FieldOrMethod,java.lang.Cloneable 
org.apache.bcel.generic.FieldOrMethod,java.io.Serializable 
org.apache.bcel.generic.LCONST,org.apache.bcel.generic.ConstantPushInstruction 
org.apache.bcel.generic.LCONST,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.LCONST,org.apache.bcel.generic.PushInstruction 
org.apache.bcel.generic.LCONST,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.LCONST,java.lang.Cloneable 
org.apache.bcel.generic.LCONST,java.io.Serializable 
org.apache.bcel.generic.MethodGen,org.apache.bcel.generic.NamedAndTyped 
org.apache.bcel.generic.MethodGen,java.lang.Cloneable 
org.apache.bcel.generic.MethodGen,java.io.Serializable 
org.apache.bcel.generic.F2I,org.apache.bcel.generic.TypedInstruction 
org.apache.bcel.generic.F2I,org.apache.bcel.generic.StackProducer 
org.apache.bcel.generic.F2I,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.F2I,java.lang.Cloneable 
org.apache.bcel.generic.F2I,java.io.Serializable 
org.apache.bcel.generic.PUSH,org.apache.bcel.generic.CompoundInstruction 
org.apache.bcel.generic.PUSH,org.apache.bcel.generic.VariableLengthInstruction 
org.apache.bcel.generic.PUSH,org.apache.bcel.generic.InstructionConstants 
org.apache.bcel.generic.FieldGenOrMethodGen,org.apache.bcel.generic.NamedAndTyped 
org.apache.bcel.generic.FieldGenOrMethodGen,java.lang.Cloneable 
org.apache.bcel.generic.FieldGenOrMethodGen,java.io.Serializable 
org.apache.bcel.generic.GotoInstruction,org.apache.bcel.generic.UnconditionalBranch 
org.apache.bcel.generic.GotoInstruction,org.apache.bcel.generic.InstructionTargeter 
org.apache.bcel.generic.GotoInstruction,java.lang.Cloneable 
org.apache.bcel.generic.GotoInstruction,java.io.Serializable 
org.apache.bcel.generic.POP,org.apache.bcel.generic.PopInstruction 
org.apache.bcel.generic.POP,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.POP,java.lang.Cloneable 
org.apache.bcel.generic.POP,java.io.Serializable 
org.apache.bcel.generic.ISTORE,org.apache.bcel.generic.PopInstruction 
org.apache.bcel.generic.ISTORE,org.apache.bcel.generic.StackConsumer 
org.apache.bcel.generic.ISTORE,org.apache.bcel.generic.TypedInstruction 
